,close,open,high,low,pre_close
2014-05-09,null,null,null,null,null
2014-05-12,null,null,null,null,null
2014-05-13,null,null,null,null,null
2014-05-14,null,null,null,null,null
2014-05-15,null,null,null,null,null
2014-05-16,null,null,null,null,null
2014-05-19,null,null,null,null,null
2014-05-20,null,null,null,null,null
2014-05-21,null,null,null,null,null
2014-05-22,null,null,null,null,null
2014-05-23,null,null,null,null,null
2014-05-26,null,null,null,null,null
2014-05-27,null,null,null,null,null
2014-05-28,null,null,null,null,null
2014-05-29,null,null,null,null,null
2014-05-30,null,null,null,null,null
2014-06-03,null,null,null,null,null
2014-06-04,null,null,null,null,null
2014-06-05,null,null,null,null,null
2014-06-06,null,null,null,null,null
2014-06-09,null,null,null,null,null
2014-06-10,null,null,null,null,null
2014-06-11,null,null,null,null,null
2014-06-12,null,null,null,null,null
2014-06-13,null,null,null,null,null
2014-06-16,null,null,null,null,null
2014-06-17,null,null,null,null,null
2014-06-18,null,null,null,null,null
2014-06-19,null,null,null,null,null
2014-06-20,null,null,null,null,null
2014-06-23,null,null,null,null,null
2014-06-24,null,null,null,null,null
2014-06-25,null,null,null,null,null
2014-06-26,null,null,null,null,null
2014-06-27,null,null,null,null,null
2014-06-30,null,null,null,null,null
2014-07-01,null,null,null,null,null
2014-07-02,null,null,null,null,null
2014-07-03,null,null,null,null,null
2014-07-04,null,null,null,null,null
2014-07-07,null,null,null,null,null
2014-07-08,null,null,null,null,null
2014-07-09,null,null,null,null,null
2014-07-10,null,null,null,null,null
2014-07-11,null,null,null,null,null
2014-07-14,null,null,null,null,null
2014-07-15,null,null,null,null,null
2014-07-16,null,null,null,null,null
2014-07-17,null,null,null,null,null
2014-07-18,null,null,null,null,null
2014-07-21,null,null,null,null,null
2014-07-22,null,null,null,null,null
2014-07-23,null,null,null,null,null
2014-07-24,null,null,null,null,null
2014-07-25,null,null,null,null,null
2014-07-28,null,null,null,null,null
2014-07-29,null,null,null,null,null
2014-07-30,null,null,null,null,null
2014-07-31,null,null,null,null,null
2014-08-01,null,null,null,null,null
2014-08-04,null,null,null,null,null
2014-08-05,null,null,null,null,null
2014-08-06,null,null,null,null,null
2014-08-07,null,null,null,null,null
2014-08-08,null,null,null,null,null
2014-08-11,null,null,null,null,null
2014-08-12,null,null,null,null,null
2014-08-13,null,null,null,null,null
2014-08-14,null,null,null,null,null
2014-08-15,null,null,null,null,null
2014-08-18,null,null,null,null,null
2014-08-19,null,null,null,null,null
2014-08-20,null,null,null,null,null
2014-08-21,null,null,null,null,null
2014-08-22,null,null,null,null,null
2014-08-25,null,null,null,null,null
2014-08-26,null,null,null,null,null
2014-08-27,null,null,null,null,null
2014-08-28,null,null,null,null,null
2014-08-29,null,null,null,null,null
2014-09-01,null,null,null,null,null
2014-09-02,null,null,null,null,null
2014-09-03,null,null,null,null,null
2014-09-04,null,null,null,null,null
2014-09-05,null,null,null,null,null
2014-09-09,null,null,null,null,null
2014-09-10,null,null,null,null,null
2014-09-11,null,null,null,null,null
2014-09-12,null,null,null,null,null
2014-09-15,null,null,null,null,null
2014-09-16,null,null,null,null,null
2014-09-17,null,null,null,null,null
2014-09-18,null,null,null,null,null
2014-09-19,null,null,null,null,null
2014-09-22,null,null,null,null,null
2014-09-23,null,null,null,null,null
2014-09-24,null,null,null,null,null
2014-09-25,null,null,null,null,null
2014-09-26,null,null,null,null,null
2014-09-29,null,null,null,null,null
2014-09-30,null,null,null,null,null
2014-10-08,null,null,null,null,null
2014-10-09,null,null,null,null,null
2014-10-10,null,null,null,null,null
2014-10-13,null,null,null,null,null
2014-10-14,null,null,null,null,null
2014-10-15,null,null,null,null,null
2014-10-16,null,null,null,null,null
2014-10-17,null,null,null,null,null
2014-10-20,null,null,null,null,null
2014-10-21,null,null,null,null,null
2014-10-22,null,null,null,null,null
2014-10-23,null,null,null,null,null
2014-10-24,null,null,null,null,null
2014-10-27,null,null,null,null,null
2014-10-28,null,null,null,null,null
2014-10-29,null,null,null,null,null
2014-10-30,null,null,null,null,null
2014-10-31,null,null,null,null,null
2014-11-03,null,null,null,null,null
2014-11-04,null,null,null,null,null
2014-11-05,null,null,null,null,null
2014-11-06,null,null,null,null,null
2014-11-07,null,null,null,null,null
2014-11-10,null,null,null,null,null
2014-11-11,null,null,null,null,null
2014-11-12,null,null,null,null,null
2014-11-13,null,null,null,null,null
2014-11-14,null,null,null,null,null
2014-11-17,null,null,null,null,null
2014-11-18,null,null,null,null,null
2014-11-19,null,null,null,null,null
2014-11-20,null,null,null,null,null
2014-11-21,null,null,null,null,null
2014-11-24,null,null,null,null,null
2014-11-25,null,null,null,null,null
2014-11-26,null,null,null,null,null
2014-11-27,null,null,null,null,null
2014-11-28,null,null,null,null,null
2014-12-01,null,null,null,null,null
2014-12-02,null,null,null,null,null
2014-12-03,null,null,null,null,null
2014-12-04,null,null,null,null,null
2014-12-05,null,null,null,null,null
2014-12-08,null,null,null,null,null
2014-12-09,null,null,null,null,null
2014-12-10,null,null,null,null,null
2014-12-11,null,null,null,null,null
2014-12-12,null,null,null,null,null
2014-12-15,null,null,null,null,null
2014-12-16,null,null,null,null,null
2014-12-17,null,null,null,null,null
2014-12-18,null,null,null,null,null
2014-12-19,null,null,null,null,null
2014-12-22,null,null,null,null,null
2014-12-23,null,null,null,null,null
2014-12-24,null,null,null,null,null
2014-12-25,null,null,null,null,null
2014-12-26,null,null,null,null,null
2014-12-29,7.743013082926749,6.4525109024389575,7.743013082926749,6.4525109024389575,5.374019794459874
2014-12-30,8.517314391219424,8.517314391219424,8.517314391219424,8.517314391219424,7.743013082926749
2014-12-31,9.365358681254259,9.365358681254259,9.365358681254259,9.365358681254259,8.517314391219424
2015-01-05,10.305581698466792,10.305581698466792,10.305581698466792,10.305581698466792,9.365358681254259
2015-01-06,11.337983442857025,11.337983442857025,11.337983442857025,11.337983442857025,10.305581698466792
2015-01-07,12.471781787142728,12.471781787142728,12.471781787142728,12.471781787142728,11.337983442857025
2015-01-08,13.71619460404167,13.71619460404167,13.71619460404167,13.71619460404167,12.471781787142728
2015-01-09,15.089657638989392,15.089657638989392,15.089657638989392,15.089657638989392,13.71619460404167
2015-01-12,16.60138876470366,16.60138876470366,16.60138876470366,16.60138876470366,15.089657638989392
2015-01-13,18.26060585390225,18.26060585390225,18.26060585390225,18.26060585390225,16.60138876470366
2015-01-14,20.085744652020697,20.085744652020697,20.085744652020697,20.085744652020697,18.26060585390225
2015-01-15,22.095240904494542,19.97513017940746,22.095240904494542,19.45892930721234,20.085744652020697
2015-01-16,21.827922595679215,21.883229831985833,22.97093881268269,21.41311832337957,22.095240904494542
2015-01-19,19.64328676156774,19.91060507038307,20.79552085128898,19.64328676156774,21.827922595679215
2015-01-20,21.36702895979072,20.279319979093867,21.46842555968619,19.965912306689688,19.64328676156774
2015-01-21,22.224291122543324,21.38546470522626,23.229039248780246,20.740213614982363,21.36702895979072
2015-01-22,21.984626431881306,21.855576213832528,22.215073249825554,21.403900450661798,22.224291122543324
2015-01-23,21.75417961393706,22.251944740696633,22.906413703658302,21.39468257794403,21.984626431881306
2015-01-26,21.13658214184647,21.33015746891964,21.46842555968619,20.399152324424875,21.75417961393706
2015-01-27,20.472895306167036,21.016749796515462,21.201107250870862,20.242448488222788,21.13658214184647
2015-01-28,20.555856160626966,20.297755724529406,21.13658214184647,20.187141251916167,20.472895306167036
2015-01-29,20.14105188832732,20.187141251916167,20.694124251393514,19.73546548874544,20.555856160626966
2015-01-30,19.4404935617768,20.297755724529406,20.491331051602575,19.366750580034644,20.14105188832732
2015-02-02,18.804460344250675,18.52792416271758,19.219264616550326,18.509488417282036,19.4404935617768
2015-02-03,19.7170297433099,19.127085889372623,19.87373357951199,18.822896089686218,18.804460344250675
2015-02-04,18.896639071428375,19.680158252438822,19.81842634320537,18.868985453275066,19.7170297433099
2015-02-05,18.703063744355205,19.6248510161322,19.63406888884997,18.69384587163744,18.896639071428375
2015-02-06,18.564795653588657,18.454181180975418,18.970382053170532,18.34356670836218,18.703063744355205
2015-02-09,19.154739507525935,18.43574543553988,19.505018670801192,18.3988739446688,18.564795653588657
2015-02-10,18.988817798606075,18.988817798606075,19.302225471010253,18.71228161707298,19.154739507525935
2015-02-11,19.210046743832553,18.988817798606075,19.293007598292483,18.721499489790745,18.988817798606075
2015-02-12,19.597197397978892,19.173175252961475,19.77233697961652,18.905856944146148,19.210046743832553
2015-02-13,19.505018670801192,19.72624761602767,19.882951452229758,19.4404935617768,19.597197397978892
2015-02-16,19.394404198187953,19.4404935617768,19.54189016167227,19.210046743832553,19.505018670801192
2015-02-17,19.486582925365653,19.468147179930114,19.781554852334292,19.394404198187953,19.394404198187953
2015-02-25,18.868985453275066,19.422057816341262,19.422057816341262,18.859767580557296,19.486582925365653
2015-02-26,19.551108034390044,18.868985453275066,19.77233697961652,18.721499489790745,18.868985453275066
2015-02-27,19.422057816341262,19.4404935617768,19.680158252438822,19.35753270731687,19.551108034390044
2015-03-02,19.7170297433099,19.72624761602767,20.14105188832732,19.52345441623673,19.422057816341262
2015-03-03,18.933510562299453,19.569543779825583,19.57876165254335,18.905856944146148,19.7170297433099
2015-03-04,18.951946307734993,18.887421198710605,19.117868016654853,18.776806726097366,18.933510562299453
2015-03-05,19.071778653066005,18.859767580557296,19.127085889372623,18.758370980661827,18.951946307734993
2015-03-06,18.795242471532905,19.034907162194923,19.283789725574714,18.767588853379596,19.071778653066005
2015-03-09,18.24217010846671,18.42652756282211,18.42652756282211,17.82736583616706,18.795242471532905
2015-03-10,18.18686287216009,18.15920925400678,18.472616926410957,17.974851799651383,18.24217010846671
2015-03-11,17.96563392693361,18.168427126724552,18.43574543553988,17.937980308780304,18.18686287216009
2015-03-12,18.29747734477333,18.03937690867577,18.43574543553988,17.94719818149807,17.96563392693361
2015-03-13,18.371220326515488,18.509488417282036,18.758370980661827,18.279041599337788,18.29747734477333
2015-03-16,19.090214398501544,18.546359908153118,19.320661216445792,18.34356670836218,18.371220326515488
2015-03-17,19.57876165254335,19.449711434494574,19.763119106898753,19.145521634808162,19.090214398501544
2015-03-18,19.95669443397192,19.680158252438822,19.95669443397192,19.680158252438822,19.57876165254335
2015-03-19,19.81842634320537,20.067308906585158,20.067308906585158,19.680158252438822,19.95669443397192
2015-03-20,20.841610214877832,19.86451570679422,21.680436632194898,19.66172250700328,19.81842634320537
2015-03-23,20.96144256020884,21.025967669233232,21.17345363271755,20.666470633240206,20.841610214877832
2015-03-24,20.362280833553797,20.979878305644384,20.979878305644384,19.91060507038307,20.96144256020884
2015-03-25,20.408370197142645,20.362280833553797,20.77708510585344,20.094962524738467,20.362280833553797
2015-03-26,20.353062960836024,20.270102106376097,20.998314051079923,20.094962524738467,20.408370197142645
2015-03-27,20.353062960836024,20.288537851811636,20.638817015086893,20.187141251916167,20.353062960836024
2015-03-30,20.657252760522436,20.463677433449266,20.869263833031145,20.20557699735171,20.353062960836024
2015-03-31,20.445241688013724,20.933788942055532,21.615911523170507,20.371498706271566,20.657252760522436
2015-04-01,20.81395659672452,20.611163396933584,20.97066043292661,20.417588069860415,20.445241688013724
2015-04-02,20.79552085128898,21.09049277825762,21.13658214184647,20.509766797038115,20.81395659672452
2015-04-03,22.611441776689663,20.657252760522436,22.8142349764806,20.611163396933584,20.79552085128898
2015-04-07,23.413396703135646,22.67596688571405,23.717586502822055,22.270380486132172,22.611441776689663
2015-04-08,25.754736373449212,23.459486066724494,25.754736373449212,23.459486066724494,23.413396703135646
2015-04-09,26.731830881532822,26.722613008815053,28.326522861707023,26.270937245644326,25.754736373449212
2015-04-10,29.03629906097531,26.925406208605995,29.405013969686106,26.731830881532822,26.731830881532822
2015-04-13,28.142165407351627,28.575405425086814,28.74132713400667,27.43238920808334,29.03629906097531
2015-04-14,27.496914317107727,27.662836026027588,27.828757734947448,26.648870027072896,28.142165407351627
2015-04-15,26.621216408919583,27.008367063065922,27.791886244076366,26.611998536201817,27.496914317107727
2015-04-16,26.621216408919583,25.90222233693353,27.174288771985783,25.883786591497987,26.621216408919583
2015-04-17,27.23881388101017,27.091327917525852,28.56618755236904,26.888534717734913,26.621216408919583
2015-04-20,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017
2015-04-21,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017
2015-04-22,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017
2015-04-23,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017
2015-04-24,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017
2015-04-27,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017
2015-04-28,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017,27.23881388101017
2015-04-29,26.455294699999726,27.100545790243622,27.16507089926801,25.69942913714259,27.23881388101017
2015-04-30,26.916188335888222,26.565909172612965,28.63071266139343,26.565909172612965,26.455294699999726
2015-05-04,27.745796880487518,26.731830881532822,28.289651370835944,26.529037681741887,26.916188335888222
2015-05-05,26.1879763911844,27.653618153309818,28.575405425086814,25.82847935519137,27.745796880487518
2015-05-06,25.487418064633882,26.326244481950944,26.962277699477074,25.164792519511934,26.1879763911844
